id,moved_at,product_id,type,amount
146d8c9c-9df9-43ac-85b1-e71163f6ac90,2023-04-05T14:21:12.732339666,a3bb92e7-5862-46fc-a06d-49d18e6a1215,ADDITION,981.8094753919024
fb3d4611-7265-4441-aab9-3a9f1c0bd65e,2023-04-05T14:29:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,REMOVAL,37.94056312590688
d9776e96-8d34-464d-8fbf-d0a1b1523200,2023-04-05T14:36:12.732339666,5ebea44e-54ff-4ee8-8139-f60efe39e42e,ADDITION,334.20197718927255
c4c22c4c-d0cb-45e8-9a42-a63388701ef2,2023-04-05T14:44:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,REMOVAL,860.6306290497383
3ff8e623-6d83-448c-ba56-18e6ddbd2749,2023-04-05T14:46:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,REMOVAL,502.1277626110223
cd659ea6-be71-48e2-8dc3-9e561024b30d,2023-04-05T14:56:12.732339666,b2bcb62e-b2b4-46c1-a86d-24954c89dee3,ADDITION,661.4002368921601
0b99f78f-7bca-4505-98dd-cccc9242f970,2023-04-05T15:08:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,ADDITION,411.3807979825959
b105c336-7fc7-42ff-9f12-9d018936257c,2023-04-05T15:20:12.732339666,5ebea44e-54ff-4ee8-8139-f60efe39e42e,ADDITION,1831.7833244592653
5a4b1d1b-fd61-46ea-9e02-5653e383f085,2023-04-05T15:24:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,REMOVAL,341.88999977870924
8868a9d6-d6ed-454b-962d-0dff46bf8b9b,2023-04-05T15:34:12.732339666,12889974-ce50-47d5-b650-ed1c3a58bb05,ADDITION,1767.4722777138695
233d2874-f4b1-4317-b2d7-1d57ffcf8951,2023-04-05T15:37:12.732339666,a3bb92e7-5862-46fc-a06d-49d18e6a1215,REMOVAL,1377.1707561659189
b338d444-0c8b-45e4-95a5-b5191fdf6167,2023-04-05T15:39:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,ADDITION,1999.6708885254034
69bc1413-e005-4823-b646-468f8edc9e1f,2023-04-05T15:41:12.732339666,82f25107-c591-4a24-ba0f-948db1da22dd,REMOVAL,316.45024784520757
c0254686-004c-40c3-8654-f30095a75ad7,2023-04-05T15:49:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,REMOVAL,780.0573545505964
b892b2c6-e8e1-4964-9fb7-6095830a651e,2023-04-05T15:58:12.732339666,a3bb92e7-5862-46fc-a06d-49d18e6a1215,ADDITION,566.4616385941565
bc4f58bd-157f-4ec6-ab4e-aa10aa418186,2023-04-05T16:11:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,REMOVAL,1364.978257299862
5e7bb257-8b10-4ffe-8ddc-664148b62933,2023-04-05T16:18:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,REMOVAL,108.43965335014394
e020e93e-585d-43ca-ad94-7eb1bb2c313b,2023-04-05T16:29:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,ADDITION,1349.987679214724
303b04da-0935-45c6-9787-1ff932444f55,2023-04-05T16:38:12.732339666,3a027d8a-d225-4288-b854-443a77148392,ADDITION,1649.7206717829117
747b0b5f-eec7-4403-8a0f-3feb8f711fca,2023-04-05T16:46:12.732339666,a3bb92e7-5862-46fc-a06d-49d18e6a1215,REMOVAL,781.9189244016707
5c27941d-6c53-40e5-be00-7bf3e0f5e231,2023-04-05T16:53:12.732339666,82f25107-c591-4a24-ba0f-948db1da22dd,ADDITION,1493.8477770894633
71b0dd63-ccb5-44ba-9bc0-2a72dad9ea04,2023-04-05T17:01:12.732339666,5ebea44e-54ff-4ee8-8139-f60efe39e42e,REMOVAL,1923.1818999194966
ec6f3856-e94f-4000-b1b6-a4ed0b81c4d8,2023-04-05T17:09:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,ADDITION,374.52983709465036
e5568c6f-ae83-4c8b-aca7-a0ab3fded842,2023-04-05T17:10:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,REMOVAL,675.6673445417094
6b7be730-3709-42f7-983d-86ed6019a457,2023-04-05T17:12:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,REMOVAL,526.9210144149348
e160c669-b333-4c78-82a0-ff5e22bc3fed,2023-04-05T17:13:12.732339666,3a027d8a-d225-4288-b854-443a77148392,REMOVAL,1060.0947961107966
95c71357-3e37-4226-9141-59ff243f0d81,2023-04-05T17:13:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,ADDITION,505.42021373269375
fbc99ff4-90f4-47c4-a61b-713d5b0c1977,2023-04-05T17:26:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,ADDITION,1352.3658627910838
2f64f485-16d4-4bed-92d9-1b4b269b4492,2023-04-05T17:31:12.732339666,a3bb92e7-5862-46fc-a06d-49d18e6a1215,ADDITION,1408.4754958685064
3d973b52-dfd9-4ebe-900d-8a3d405066ec,2023-04-05T17:41:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,REMOVAL,1889.7078534042207
64d9f41b-441b-47db-b25a-375215fa30cc,2023-04-05T17:44:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,ADDITION,1989.4243042569537
20fd4372-9719-4139-bfec-9aa69dc0209c,2023-04-05T17:45:12.732339666,94b91cca-66f2-44c7-a274-b56d3d9c0011,ADDITION,684.475731797138
2d3888e0-bb74-4fae-8635-5b78bb2303b6,2023-04-05T17:45:12.732339666,82f25107-c591-4a24-ba0f-948db1da22dd,REMOVAL,108.9961922929874
b1263f7d-690d-47bd-bb28-5368952467f3,2023-04-05T17:46:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,ADDITION,1322.8268634857614
39f5499a-81db-4560-898b-fb21c49c0e5b,2023-04-05T17:51:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,REMOVAL,1526.0936515106946
33021970-67ec-485c-b3fc-b4f74a3ac54d,2023-04-05T17:55:12.732339666,82f25107-c591-4a24-ba0f-948db1da22dd,REMOVAL,885.029955648105
6ce655f2-e7f5-4e13-9421-4162096694af,2023-04-05T17:55:12.732339666,5ebea44e-54ff-4ee8-8139-f60efe39e42e,ADDITION,276.69182391120637
3e99fe03-fc95-4f4f-8f2d-26e363ed2193,2023-04-05T18:04:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,REMOVAL,377.8581779794403
861e2780-705b-4494-8333-4c59dbfa7a71,2023-04-05T18:10:12.732339666,b2bcb62e-b2b4-46c1-a86d-24954c89dee3,REMOVAL,360.7657275427547
ecfab64f-1211-42d2-bd83-52fa7cf26552,2023-04-05T18:24:12.732339666,3a027d8a-d225-4288-b854-443a77148392,ADDITION,794.3963299678296
e4b6cb83-924f-4e6f-874a-2b9238a84afe,2023-04-05T18:26:12.732339666,b2bcb62e-b2b4-46c1-a86d-24954c89dee3,ADDITION,725.1028443498626
911dc7ad-0a7e-4fa9-a4cb-30b0bace96f5,2023-04-05T18:36:12.732339666,82f25107-c591-4a24-ba0f-948db1da22dd,REMOVAL,479.4600046421309
6cb868ae-0e35-49f7-9e6b-1bd53dab9c5c,2023-04-05T18:49:12.732339666,a3bb92e7-5862-46fc-a06d-49d18e6a1215,REMOVAL,808.4177119580636
c66e7714-e834-4b7e-9824-55897c960c1f,2023-04-05T18:56:12.732339666,b2bcb62e-b2b4-46c1-a86d-24954c89dee3,REMOVAL,836.8671920906617
38e6a476-124e-4b4e-b842-7a287a7f83ec,2023-04-05T19:05:12.732339666,5ebea44e-54ff-4ee8-8139-f60efe39e42e,ADDITION,1424.6303936498418
00cdab86-e9ba-47e5-a08f-823d39c285e2,2023-04-05T19:07:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,ADDITION,1779.0138061626749
1205ff3c-ba70-4307-b03b-079979c79a2d,2023-04-05T19:15:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,REMOVAL,210.49150130530703
ac87def2-14cd-4aa0-9434-7391dacc352a,2023-04-05T19:28:12.732339666,a3bb92e7-5862-46fc-a06d-49d18e6a1215,REMOVAL,280.8133171422102
83893f5b-f38d-4dab-b143-a31fcf35955d,2023-04-05T19:36:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,REMOVAL,511.0304700555466
56b0a0d8-b189-439d-beaa-893f12f8c5f6,2023-04-05T19:50:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,REMOVAL,108.6245208826968
e0941815-0d8c-468a-a6d8-289ab0edec04,2023-04-05T19:59:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,REMOVAL,584.6116824149277
98a1f159-e52f-4665-8cae-2208854999e1,2023-04-05T20:10:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,REMOVAL,1697.1691890086536
b222a17f-6149-4954-9e48-41db48a6ffcb,2023-04-05T20:19:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,ADDITION,1909.5468108407008
c79679be-ebd4-44a2-84e0-4536e311deab,2023-04-05T20:25:12.732339666,82f25107-c591-4a24-ba0f-948db1da22dd,ADDITION,1598.5159363534503
51b16dfc-2589-47a1-983b-dd42aff1637d,2023-04-05T20:29:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,REMOVAL,713.2117446596609
33083482-db9d-4165-be8c-af03ea0eb2b2,2023-04-05T20:34:12.732339666,94b91cca-66f2-44c7-a274-b56d3d9c0011,ADDITION,1632.895542583383
6b296c78-0c87-4dcd-8a59-e4666002d672,2023-04-05T20:42:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,REMOVAL,37.50496935403591
a79bda39-95ce-4bce-b8be-d920fc94d3d1,2023-04-05T20:54:12.732339666,5ebea44e-54ff-4ee8-8139-f60efe39e42e,REMOVAL,331.87553776947533
9e07e700-5493-4311-82f2-b36787f8cafe,2023-04-05T20:56:12.732339666,a3bb92e7-5862-46fc-a06d-49d18e6a1215,ADDITION,1216.4907740640226
6d9f65b0-9bf8-475d-a97a-652393bb2ef5,2023-04-05T20:59:12.732339666,3a027d8a-d225-4288-b854-443a77148392,REMOVAL,1360.226645950465
ce2bd376-8e1e-4497-bafa-228bedda18da,2023-04-05T21:05:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,REMOVAL,226.5279510923437
faae6429-c507-4f37-9342-61872e5008e1,2023-04-05T21:16:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,ADDITION,1700.1304300778484
3cbc3b3e-7e98-490a-8477-b253c88c2043,2023-04-05T21:30:12.732339666,b2bcb62e-b2b4-46c1-a86d-24954c89dee3,ADDITION,1499.9351587599358
2a1784ab-a608-41d4-a2e0-7128aac4d361,2023-04-05T21:37:12.732339666,12889974-ce50-47d5-b650-ed1c3a58bb05,REMOVAL,1629.758157046623
6e0b3931-f160-412f-b1f3-30e9f5ca7869,2023-04-05T21:43:12.732339666,12889974-ce50-47d5-b650-ed1c3a58bb05,ADDITION,1381.7872041629867
eb80ae60-8da8-4b75-8812-a2164345668a,2023-04-05T21:44:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,REMOVAL,233.7364433982281
0cec93b6-e5a3-4c62-96f7-fb7d8ad15611,2023-04-05T21:44:12.732339666,94b91cca-66f2-44c7-a274-b56d3d9c0011,REMOVAL,1672.9882321712025
9cf70dc1-85f8-46f5-a061-b9e687e4e425,2023-04-05T21:55:12.732339666,3a027d8a-d225-4288-b854-443a77148392,ADDITION,399.1373015726472
c6995f60-6a4d-416e-b100-c54786b2d741,2023-04-05T22:04:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,REMOVAL,499.35393116496306
8efa0888-30f1-428e-85c4-8602efdf18fe,2023-04-05T22:06:12.732339666,12889974-ce50-47d5-b650-ed1c3a58bb05,REMOVAL,23.319084551827185
41c70bf7-706b-4757-8933-ede4d07f6ab2,2023-04-05T22:19:12.732339666,3a027d8a-d225-4288-b854-443a77148392,REMOVAL,165.347348521212
07a700d6-9c42-4d13-b906-bfbcebb87b40,2023-04-05T22:26:12.732339666,82f25107-c591-4a24-ba0f-948db1da22dd,REMOVAL,604.8345586941737
6ec033c9-06a2-4ef8-b7dd-607c643d944e,2023-04-05T22:30:12.732339666,3a027d8a-d225-4288-b854-443a77148392,ADDITION,684.2293515185014
30d88d57-9c05-4954-bb90-7bd05ed4bacb,2023-04-05T22:32:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,ADDITION,1803.2755722271659
58159ffb-987e-415b-bc0c-c53c56057096,2023-04-05T22:42:12.732339666,b2bcb62e-b2b4-46c1-a86d-24954c89dee3,REMOVAL,360.65445381753534
871a82fa-47c3-4844-86a0-0683de5c3d0a,2023-04-05T22:48:12.732339666,3a027d8a-d225-4288-b854-443a77148392,REMOVAL,88.34864625800853
c35562ad-0e60-4848-9cef-62f628dbe8db,2023-04-05T22:52:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,REMOVAL,236.0254776897972
b42d4635-dbcb-4b6c-a149-fbdfe2fcc1fc,2023-04-05T23:00:12.732339666,b2bcb62e-b2b4-46c1-a86d-24954c89dee3,REMOVAL,1267.8778024184348
d8421a99-356c-4636-8b49-c219249c71b4,2023-04-05T23:13:12.732339666,94b91cca-66f2-44c7-a274-b56d3d9c0011,REMOVAL,417.75966618026695
56d90402-6a9f-4e51-8f17-15986ef52a26,2023-04-05T23:16:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,ADDITION,1790.003925693389
9e5712f8-89f5-4a3a-b468-a2b837a858f5,2023-04-05T23:17:12.732339666,5ebea44e-54ff-4ee8-8139-f60efe39e42e,REMOVAL,1099.2596243127723
e92f1771-2f30-4b87-bb18-2d8f4d698e62,2023-04-05T23:28:12.732339666,5ebea44e-54ff-4ee8-8139-f60efe39e42e,ADDITION,1555.5518237178185
30245cd8-0420-4d4f-919e-4251ae4882d1,2023-04-05T23:28:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,REMOVAL,1149.3588072596458
d0007148-cf52-4a99-a6db-6c24a581fe3e,2023-04-05T23:41:12.732339666,b2bcb62e-b2b4-46c1-a86d-24954c89dee3,ADDITION,777.9477124577239
89024090-9cf0-40eb-85bb-795f40e5a1a3,2023-04-05T23:46:12.732339666,3a027d8a-d225-4288-b854-443a77148392,REMOVAL,386.22547536509467
b9dd6545-b656-452d-b910-c8465342c4d4,2023-04-05T23:51:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,REMOVAL,1080.571579770216
b237c31c-dc2f-4887-84ab-0b15bd0e70c0,2023-04-06T00:05:12.732339666,94b91cca-66f2-44c7-a274-b56d3d9c0011,ADDITION,1809.5795054823104
afc3c652-c5b7-4180-bd75-520dc3843703,2023-04-06T00:17:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,ADDITION,1828.9504194346734
c77002b8-419e-436a-82e8-ade55a9e67f7,2023-04-06T00:18:12.732339666,3a027d8a-d225-4288-b854-443a77148392,ADDITION,1045.9317369758433
0151b3b7-a50d-47d3-8bce-9be59bf1b799,2023-04-06T00:28:12.732339666,3a027d8a-d225-4288-b854-443a77148392,REMOVAL,736.9262416327091
94996058-29fc-41b2-b156-fc542d615f22,2023-04-06T00:39:12.732339666,82f25107-c591-4a24-ba0f-948db1da22dd,REMOVAL,1748.4161298419908
3038ff60-72c3-4c37-8b58-9a8cbcb0892e,2023-04-06T00:42:12.732339666,12889974-ce50-47d5-b650-ed1c3a58bb05,REMOVAL,575.258323896541
4c9a86e6-f360-4ef6-97bb-faedf81e4b1d,2023-04-06T00:46:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,ADDITION,985.8610848552851
b074a542-91b8-4f2e-9708-d1392dd6aaa0,2023-04-06T00:57:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,REMOVAL,1652.1292405482686
9edf0397-20fe-44e9-8a83-8f8955de81b2,2023-04-06T00:58:12.732339666,5ebea44e-54ff-4ee8-8139-f60efe39e42e,REMOVAL,814.5962505040436
d8926089-4032-42bd-ac63-a2ec190d67be,2023-04-06T01:11:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,REMOVAL,1372.8809321513331
782d1e80-e974-4d80-bbeb-e742f30e2aaf,2023-04-06T01:25:12.732339666,12889974-ce50-47d5-b650-ed1c3a58bb05,ADDITION,1909.60670715102
a4c329d6-525d-490d-a927-512f88df9c3e,2023-04-06T01:29:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,REMOVAL,1124.6560474402088
4119d630-e4f2-4ca3-8e96-a150dd120e17,2023-04-06T01:41:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,REMOVAL,1455.6323894329803
ce4368d2-744f-4105-ac40-775222d4e1aa,2023-04-06T01:48:12.732339666,b2bcb62e-b2b4-46c1-a86d-24954c89dee3,REMOVAL,713.841810208444
cc41d4d2-ee86-464f-a7d0-b824f626f5f8,2023-04-06T01:58:12.732339666,5ebea44e-54ff-4ee8-8139-f60efe39e42e,REMOVAL,832.3612355566488
eca20f44-9d0e-4a16-aa64-99910ad217da,2023-04-06T02:00:12.732339666,12889974-ce50-47d5-b650-ed1c3a58bb05,REMOVAL,4.404474278319581
7d9dcc20-ae77-4b53-9ff3-57d0a39391fb,2023-04-06T02:04:12.732339666,94b91cca-66f2-44c7-a274-b56d3d9c0011,REMOVAL,1305.0601688588388
3bf5e441-116f-4abf-af3f-141761f6194e,2023-04-06T02:06:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,ADDITION,1271.4939468861394
a02b0f05-459f-473b-a303-3183c26fac7f,2023-04-06T02:16:12.732339666,94b91cca-66f2-44c7-a274-b56d3d9c0011,ADDITION,1942.437768907207
4e3bd265-6497-4dc7-8503-4794dc720d85,2023-04-06T02:20:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,REMOVAL,192.919180729183
cbd83b1b-4c68-4a90-9b36-71219c241029,2023-04-06T02:34:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,ADDITION,1055.6803599640753
553b0e33-66a2-4cab-b50b-95f18997ab6b,2023-04-06T02:39:12.732339666,12889974-ce50-47d5-b650-ed1c3a58bb05,REMOVAL,67.28664151930718
c2ff47bb-ac28-41a1-a0f0-4c0ff332e03a,2023-04-06T02:40:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,REMOVAL,1351.6984597919993
d376a11f-eeb1-4343-90de-121ca6042739,2023-04-06T02:45:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,ADDITION,1699.3249798637364
0d688901-c7ee-41b4-aebe-ec6da5b884b4,2023-04-06T02:54:12.732339666,94b91cca-66f2-44c7-a274-b56d3d9c0011,REMOVAL,328.86675622877215
d2f3b9bb-97fb-4d92-98db-3d3d39330cb2,2023-04-06T02:59:12.732339666,5ebea44e-54ff-4ee8-8139-f60efe39e42e,ADDITION,1987.7282573576013
98d9c0fe-84b4-4829-a4ed-dd9762e88be6,2023-04-06T03:05:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,REMOVAL,1980.1606498821513
cbbe1749-38ce-44ab-b46d-f71b0b16baaa,2023-04-06T03:05:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,ADDITION,1682.5908954199656
46750240-feb9-4cb9-bc32-ae1fadcbbf77,2023-04-06T03:08:12.732339666,94b91cca-66f2-44c7-a274-b56d3d9c0011,REMOVAL,1177.983179982733
cd4dbebd-ee1d-436a-a7e1-f7941ebfa24c,2023-04-06T03:12:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,ADDITION,1975.1362784494734
06c7b9b2-bdc1-4706-980d-bf932867a8cd,2023-04-06T03:20:12.732339666,3a027d8a-d225-4288-b854-443a77148392,ADDITION,1697.5844130735072
5c4e8bd8-e153-4b89-abb1-9d3ed9243418,2023-04-06T03:31:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,REMOVAL,1882.9278043338904
88dfcffb-b82f-483d-8ac2-589ed4993f90,2023-04-06T03:43:12.732339666,b2bcb62e-b2b4-46c1-a86d-24954c89dee3,ADDITION,765.4611384136754
d063d553-0f06-4f43-8571-28fda82e028d,2023-04-06T03:51:12.732339666,12889974-ce50-47d5-b650-ed1c3a58bb05,REMOVAL,1073.5492490480945
9c22333e-edfe-4aef-9c56-68472c4ae232,2023-04-06T03:53:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,REMOVAL,1745.0281823315856
0d50b60d-b0ef-4a69-bbaa-ea964919e695,2023-04-06T03:56:12.732339666,12889974-ce50-47d5-b650-ed1c3a58bb05,REMOVAL,1999.7250684519584
a686c426-d121-40cd-95a9-4e5cdafb5b0c,2023-04-06T04:03:12.732339666,a3bb92e7-5862-46fc-a06d-49d18e6a1215,REMOVAL,1118.5060846686192
93672929-88f9-442f-aa40-5431f4f99d85,2023-04-06T04:16:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,ADDITION,1890.5740727671455
5a0877c6-3039-498f-91d7-6cd2fd904f11,2023-04-06T04:24:12.732339666,a3bb92e7-5862-46fc-a06d-49d18e6a1215,REMOVAL,318.52955104815874
f585b461-9648-4758-ba75-4fb02d7bff05,2023-04-06T04:24:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,ADDITION,1850.3209817775225
5d8b9211-017f-4c3c-b05a-4810d9d31f5e,2023-04-06T04:24:12.732339666,b2bcb62e-b2b4-46c1-a86d-24954c89dee3,REMOVAL,723.3876387080415
7d4218c7-2b2c-4d39-89ab-86f56da360dd,2023-04-06T04:29:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,REMOVAL,1669.020678113724
a4146d3b-3855-4b49-a8e2-497434c55b2d,2023-04-06T04:35:12.732339666,ed03c888-864e-432b-8769-08b771d7abcd,ADDITION,1188.5683095931258
1a4236a1-3afa-4d11-87af-4c3debcbffb7,2023-04-06T04:41:12.732339666,94b91cca-66f2-44c7-a274-b56d3d9c0011,REMOVAL,906.8900975537277
83a58c20-ea39-423e-8335-a12905fafca1,2023-04-06T04:53:12.732339666,3a027d8a-d225-4288-b854-443a77148392,REMOVAL,1499.5476942305957
3a8bf311-00a9-4d8e-8720-62f45aca7d42,2023-04-06T05:00:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,REMOVAL,542.3558178520462
06a93438-ffd5-4426-965d-9a6fa2ba6ec7,2023-04-06T05:01:12.732339666,a3bb92e7-5862-46fc-a06d-49d18e6a1215,REMOVAL,300.16359821993467
60ccb720-7d10-4e9f-9e5a-b85cb166c1d6,2023-04-06T05:15:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,ADDITION,1922.331386387346
4a6d12a2-a5ca-4514-9c56-453e284f9feb,2023-04-06T05:22:12.732339666,12889974-ce50-47d5-b650-ed1c3a58bb05,REMOVAL,144.2578789758615
4cda9578-fb47-43ab-b9f4-30704eb624e3,2023-04-06T05:24:12.732339666,b2bcb62e-b2b4-46c1-a86d-24954c89dee3,ADDITION,615.8223370035789
aac2f694-26a9-4d28-b8fe-050b14254eba,2023-04-06T05:35:12.732339666,82f25107-c591-4a24-ba0f-948db1da22dd,ADDITION,787.6355353083708
a4c8ba06-f908-4da6-9979-9ab51e4f2d1f,2023-04-06T05:46:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,ADDITION,229.80921777746067
f7f87714-48cc-4bdb-82d8-26ec4aae66f3,2023-04-06T05:59:12.732339666,5ebea44e-54ff-4ee8-8139-f60efe39e42e,REMOVAL,364.54918199821896
dd14cadc-1d2b-44ef-8016-0c2c71786c38,2023-04-06T05:59:12.732339666,3a027d8a-d225-4288-b854-443a77148392,REMOVAL,146.8785292012331
9501a48c-f5f9-4d65-9331-4f28f52698a3,2023-04-06T06:03:12.732339666,94b91cca-66f2-44c7-a274-b56d3d9c0011,ADDITION,1095.6790648408207
f3323c5a-736f-4932-90c2-8b802804e1d3,2023-04-06T06:08:12.732339666,12889974-ce50-47d5-b650-ed1c3a58bb05,ADDITION,1060.0551742689238
222e6e32-8f73-4250-b6e5-64d5c9d9e54a,2023-04-06T06:13:12.732339666,f85e51e5-9cd9-41e8-b54c-1da05e72f4b4,REMOVAL,1495.8467673331218
5a590e7f-adf4-49e7-ab5b-d59ad68ece41,2023-04-06T06:25:12.732339666,94b91cca-66f2-44c7-a274-b56d3d9c0011,REMOVAL,122.59097626339211
3de7033b-c818-4868-abab-02bca91820f3,2023-04-06T06:28:12.732339666,82f25107-c591-4a24-ba0f-948db1da22dd,REMOVAL,776.8353360370738
4157b11a-207d-4c9d-9fdb-91489f952a73,2023-04-06T06:42:12.732339666,a3bb92e7-5862-46fc-a06d-49d18e6a1215,ADDITION,839.7347167203009
b8feaee1-16eb-4325-9bb1-40c959649a57,2023-04-06T06:49:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,REMOVAL,204.89012024923946
e0b753b2-5b27-4dc3-b664-54f387335c1d,2023-04-06T06:49:12.732339666,749d652b-4407-4eba-82ee-7084430c0047,ADDITION,662.543260686785
28fae482-ad2e-458c-9ee5-c7154541b857,2023-04-06T06:57:12.732339666,5ebea44e-54ff-4ee8-8139-f60efe39e42e,REMOVAL,1387.8768130734973
dc64302a-9bfe-4954-b1cb-94daf6f6ad38,2023-04-06T07:10:12.732339666,92200126-cfba-4677-8741-fab8ef1322d1,REMOVAL,1766.4867021369944
